('CENPF', 'FGFR4', -0.2564934114757987)
('CENPF', 'FOXA1', -0.14577214060509394)
('CENPF', 'FOXC1', 0.13321897942335015)
('CENPF', 'GRB7', 0.1993369691222946)
('CENPF', 'KIF2C', 0.09771694699799699)
('CENPF', 'KRT14', 0.1729486700249137)
('CENPF', 'KRT17', 0.1729486700249137)
('CENPF', 'KRT5', -0.16276888593096825)
('CENPF', 'MAPT', -0.056988386122278294)
('CENPF', 'MELK', 0.036203973949602966)
('CENPF', 'MKI67', -0.04024887231669293)
('CENPF', 'MLPH', 0.05946808258616967)
('CENPF', 'MMP11', 0.06686331799018846)
('CENPF', 'MYC', 0.10235220672986053)
('CENPF', 'NAT1', 0.15765652894976043)
('CENPF', 'NDC80', 0.11755935590841346)
('CENPF', 'NUF2', 0.2760043882032307)
('CENPF', 'PGR', -0.042369948385680097)
('CENPF', 'PHGDH', 0.14181085481530484)
('CENPF', 'RRM2', 0.04731727355023571)
('CENPF', 'SFRP1', -0.0613107457389514)
('CENPF', 'SLC39A6', 0.13084180062682135)
('CENPF', 'TYMS', 0.18071075484919613)
('CENPF', 'UBE2C', 0.12409437563347356)
('CENPF', 'UBE2T', 0.2924490061896145)
('CEP55', 'ACTR3B', -0.06581692259269888)
('CEP55', 'ANLN', -0.15569340972081566)
('CEP55', 'BAG1', -0.006833826234803227)
('CEP55', 'BCL2', -0.0777284887104923)
('CEP55', 'BIRC5', 0.037861838298934275)
('CEP55', 'BLVRA', -0.15733451102316034)
('CEP55', 'CCNB1', -0.44371219359086406)
('CEP55', 'CCNE1', 0.15287556434833935)
('CEP55', 'CDC20', 0.21300995183225688)
('CEP55', 'CDH3', 0.22696150091644868)
('CEP55', 'CENPF', -0.11317714849133748)
('CEP55', 'CEP55', 0.1278581312694615)
('CEP55', 'CXXC5', -0.37982385049757844)
('CEP55', 'EGFR', 0.15132611525713585)
('CEP55', 'ERBB2', 0.14231549071424165)
('CEP55', 'ESR1', 0.1976047029021841)
('CEP55', 'EXO1', 0.06561492547802013)
('CEP55', 'FGFR4', -0.4261998559467095)
('CEP55', 'FOXA1', -0.14760482396617908)
('CEP55', 'FOXC1', 0.1541253648274439)
('CEP55', 'GRB7', 0.1433562083035965)
('CEP55', 'KIF2C', 0.176314545686685)
('CEP55', 'KRT14', -0.05431454034994673)
('CEP55', 'KRT17', -0.05431454034994673)
('CEP55', 'KRT5', -0.35076446539684986)
('CEP55', 'MAPT', -0.11007007572644067)
('CEP55', 'MELK', 0.03042054547883108)
('CEP55', 'MKI67', 0.05577802958537676)
('CEP55', 'MLPH', -0.15809920185589912)
('CEP55', 'MMP11', 0.06837930033157458)
('CEP55', 'MYC', 0.15953778800284502)
('CEP55', 'NAT1', 0.12957955805881294)
('CEP55', 'NDC80', 0.018586030622815185)
('CEP55', 'NUF2', 0.07258692983548126)
('CEP55', 'PGR', 0.04784395826839468)
('CEP55', 'PHGDH', 0.18050446969483702)
('CEP55', 'RRM2', 0.04051950261533048)
('CEP55', 'SFRP1', -0.08393132963949838)
('CEP55', 'SLC39A6', 0.05530332583178564)
('CEP55', 'TYMS', 0.10446713540251511)
('CEP55', 'UBE2C', 0.13029869012281342)
('CEP55', 'UBE2T', -0.05927212443295116)
('CXXC5', 'ACTR3B', -0.20387500134246725)
('CXXC5', 'ANLN', 0.006235174627731784)
('CXXC5', 'BAG1', -0.3351756442606583)
('CXXC5', 'BCL2', -0.020534275344222197)
('CXXC5', 'BIRC5', 0.1416625177090508)
('CXXC5', 'BLVRA', 0.035359586058097865)
('CXXC5', 'CCNB1', 0.6279252895456605)
('CXXC5', 'CCNE1', -0.28947213291999857)
('CXXC5', 'CDC20', -0.39483216349886996)
('CXXC5', 'CDH3', -0.33008352477530317)
('CXXC5', 'CENPF', 0.1481089903954515)
('CXXC5', 'CEP55', 0.005633076837814831)
('CXXC5', 'CXXC5', 0.6215773448102934)
('CXXC5', 'EGFR', -0.0517130455987109)
('CXXC5', 'ERBB2', 0.1135349560225983)
('CXXC5', 'ESR1', -0.07367719122633505)
('CXXC5', 'EXO1', -0.0006372914717726833)
('CXXC5', 'FGFR4', 0.6971211651328957)
('CXXC5', 'FOXA1', 0.3763874243562491)
('CXXC5', 'FOXC1', -0.38765780140825723)
('CXXC5', 'GRB7', 0.12790657217689402)
('CXXC5', 'KIF2C', -0.2843578886576643)
('CXXC5', 'KRT14', 0.18678913387249046)
('CXXC5', 'KRT17', 0.18678913387249046)
('CXXC5', 'KRT5', 0.45825257169517075)
('CXXC5', 'MAPT', 0.24299885295412793)
('CXXC5', 'MELK', -0.09443653300244952)
('CXXC5', 'MKI67', 0.14513549268619738)
('CXXC5', 'MLPH', 0.2708105252236072)
('CXXC5', 'MMP11', -0.15626656726920457)
('CXXC5', 'MYC', -0.20855028183930463)
('CXXC5', 'NAT1', 0.06780861625587467)
('CXXC5', 'NDC80', -0.15733499049970093)
('CXXC5', 'NUF2', -0.11069405761129707)
('CXXC5', 'PGR', -0.10125561504801212)
('CXXC5', 'PHGDH', -0.2513350772047849)
('CXXC5', 'RRM2', -0.20986788653170835)
('CXXC5', 'SFRP1', 0.07236531970226656)
('CXXC5', 'SLC39A6', -0.21330067648412931)
('CXXC5', 'TYMS', -0.2004917077665572)
('CXXC5', 'UBE2C', 0.26141448883529655)
('CXXC5', 'UBE2T', 0.16228545008435225)
('EGFR', 'ACTR3B', -0.00023548821752033438)
('EGFR', 'ANLN', -0.20681770952024375)
('EGFR', 'BAG1', 0.1708570159367375)
('EGFR', 'BCL2', -0.07145839007246686)
('EGFR', 'BIRC5', -0.046240220682379235)
('EGFR', 'BLVRA', -0.2918958053727031)
('EGFR', 'CCNB1', -0.4539112293252351)
('EGFR', 'CCNE1', 0.13438530955849604)
('EGFR', 'CDC20', 0.10956421773443445)
('EGFR', 'CDH3', 0.2545198949124472)
('EGFR', 'CENPF', -0.1244407744536818)
('EGFR', 'CEP55', 0.13358325051572278)
('EGFR', 'CXXC5', -0.39797889520163887)
('EGFR', 'EGFR', 0.34652691481513026)
